,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
4971,A Matter of Chance,Romance,en,ROK Studios,0,0,92,Released,2019,Chef B's exceptional meals win Ebere's heart but one thing keeps her wary of committing to a relationship,1,,
4982,Restless River,Drama,en,Arnait Video Productions,0,0,99,Released,2019,Surprised at the loss of her innocence the young Inuk Elsa draws courage and strength from her rugged land to become a woman as independent as the restless river that cuts across it. She becomes the very young mother of a child whose surprising destiny breaks with the millennial traditions of her ancestors. Navigating the social norms of the colonizers and the reality of her own family situation the dreariness of a relationship that is not right for her and the rebellion of her teenage son Elsa’s path follows the winding course of the indomitable river that accompanies her every turn in life.,1,,
4989,Marina Franklin: Single Black Female,Comedy,en,Comedy Dynamics,0,0,58,Released,2019,Marina Franklin returns to her Chicago roots to celebrate and unpack what it means to be 'woke' in these confusing and tumultuous times. Franklin offers us a hilarious yet honest glimpse into the challenges of navigating America’s complex blah blah blah.. oh yeah and dating.,1,,
4991,7 Days,Drama,en,Rok Studios,0,0,102,Released,2019,A young lady undergoes a seven days character validation by her soon to be mother-in-law. Will she pass the test?,1,,
4993,"Somewhen, Somewhere",Drama,en,Cinema Drifters,0,0,81,Released,2019,Adela has travelled from Macao to Croatia to visit the Museum of Broken Relationships where she left her boyfriend’s iPhone. A few random meetings later and Adela heads for Belgrade to meet someone named Alex who she met on Instagram. While waiting for his arrival Adela continues to meet a diverse range of people and with each encounter she explores an unfamiliar land its people history and culture all of which are so different from the country in which she was born. This is a quiet adventure where in discovering new people a person discovers herself.,1,,
4999,If You're Gone,Drama,en,Every New Day Pictures,1000000,0,114,Released,2019,When high school senior Brad Lee disappears the night of his graduation ceremony his girlfriend is forced to question everything she thought she knew about him and their relationship as well as her own faith in hopes of finding him.,1,,
5000,Wrapped,Comedy,en,Biola University,10000,0,76,Released,2019,In a night to remember a wallflower of a girl must get back her stolen birthday present.,1,,
5012,Santtu-Matias Rouvali and Alice Sara Ott,Music,en,Berliner Philharmoniker Recordings,0,0,90,Released,2019,The London Telegraph described pianist Alice Sarah Ott as the “hottest new talent in classical music”. She now makes her debut with the Berliner Philharmoniker performing Ravel’s vibrant jazz-influenced Piano Concerto in G major. Another artist making his debut is the Finnish conductor Santtu-Matias Rouvali who shows the music of his homeland from its most passionate side: with Jean Sibelius’s Tchaikovsky-inspired First Symphony and music by the internationally too little known Uuno Klami.,1,,
5015,Neighbors,Drama,en,Xstream Pictures,0,0,106,Released,2019,The 43rd edition screens Neighbors with five segments about the theme “neighbors”: not only about physical proximity but also about relationships. In Brazil Olga is a 90-year-old black woman who lost her husband one year ago; her neighbors who come from different parts of the world interrupt her grief. In Russia an employee tries so hard to please his boss that he becomes inconvenient. An Indian woman with the help of her male friend decides to learn how to drive an uncommon practice for women in the country. In China an elderly owner of an old and decadent barbershop argues with his son who wants to change the business. In South Africa a group of homeless fights for the right to housing.,1,,
5016,Blood Cell,Horror,en,JoBlo,13496,0,85,Released,2019,Barbara adjusts to her new life behind bars her crimes start to haunt her. Her new cellmate Evelyn is about to start an obsessive and ghostly friendship with her one that Barbara cannot escape from.,1,,
5017,Aniyah,Drama,en,Hithouse Entertainment Group,0,0,88,Released,2019,Experiencing a constant uphill battle with her health 24-year-old Aniyah Jones (Brittney Jones) fights hard to hold her family together while struggling to keep her younger brother Raheem (Trey Wood) out of gang related trouble. Although leaving her gang affiliations in the past Aniyah somehow remains in the street mix while letting failed friendships and male temptations get the best of her.,1,,
5019,RoboWoman,Science Fiction,en,SoCal Cinema Studios,0,0,70,Released,2019,On her last day at a temp agency Vivica Stevens is attacked beaten and left for dead by a co-worker and his friends. Through the use of futuristic “cybernetic” upgrades she tracks down her assailants to execute bloody revenge.,1,,
5020,Peitruss,Crime-Drama-Thriller,en,Samsa Film-New Amsterdam Film Company,0,0,92,Released,2019,Since she’s started a passionate new relationship with the handsome and mysterious Joakim life is smiling back at Lara again. Her marriage to detective Toni is but a distant memory. But when he accuses Joakim of having committed a series of unsolved murders in Luxembourg City’s Peitruss Valley Lara’s world is thrown upside down. While trying to prove his innocence she starts to wonder how well she really knows the one she loves.,1,,
5032,Red Room,Drama-Thriller,en,Sandman Productions,0,0,116,Released,2019,When the husband of an affluent woman kills himself she loses the high life and pretty much everything and ends up on the street days before she was due to give birth. With nowhere to go and no money she is attacked and mugged but a good Samaritan rescues her and takes her to a shelter called God's Haven a place of safety where she delivers her baby but it turns out to be an entirely different world. A world run by danger desire and deception.,1,,40
5038,Seagull,Thriller-Drama-Horror,en,Evolutionary Films,0,0,84,Released,2019,After 8 years survival on a beach Rose returns to her hometown to settle unfinished business.,1,,
5039,Loved To Death,Drama-TV Movie,en,Slightly Distorted Productions,0,0,90,Released,2019,"Inspired by actual events ""Loved To Death"" follows Monica ""Williams"" and Jackson's ""Freeman"" relationship after the two meet over a pair of dropped keys. The couple soon moves in together and are met with financial troubles when Jackson loses his job. Feeling threatened and insecure Jackson becomes physically abusive towards Monica. She ultimately ends her relationship with Jackson after meeting a fellow church member but her ex Jackson is determined to win her back by any means necessary.",1,,
5041,Gay Mean Girls,Comedy-Romance,en,Bell Fund | Fonds Bell-Telefilm Canada and the Talent Fund,0,0,85,Released,2019,Lucy Ching a high school student and prom committee member seeks to establish gay prom royalty in an attempt to woo her best friend Miranda.,1,,
5046,Hip Hop Holiday,Comedy,en,Nina Holiday Entertainment,0,0,87,Released,2019,Larger than life hip hop diva Leesa J rekindles an old friendship over Christmas and her walk down memory lane forces her to reexamine her life her habits and the real reason for the dislike for the holiday that she once loved so dearly.,1,,
5062,Blonde Ambition,Drama-Romance,en,Surrender Cinema,0,0,101,Released,2019,She dreams big and lives even bigger.  Aria (April Hanna) is a modern woman who knows what she wants and just how to get it. Pretty enough to be star of the movies Aria decided to run the studio instead.  And if you don’t know by now Aria gets what she wants.  But will trouble at the studio interfere with her side hustle in online lingerie sales? Watch Aria climb mountains both literal and figurative as she rides the fast track to success as well as every beefy hunk and beautiful babe in her path.  Oh yeah. Aria f*cks.,1,14,22
5065,Domestic Warfare,Drama,en,The Peoples Network,0,0,93,Released,2019,When a generational curse catches up to Sisley she must try to overcome all the obstacles throughout her life and learn to forgive or suffer mentally for all eternity.,1,,
5067,Princess in the Castle,Drama-Thriller,en,Nightpiece Films,0,0,78,Released,2019,In 2007 a young actress fresh from social media fame sees her life implode. Re-emerging into the public eye a decade later with a tale of captivity and murdered parents the enigmatic Connie Castille has a story to die for.,1,,
5076,The In-Between,Drama,en,Perennial Media-Bledska Works,0,0,78,Released,2019,Two women set out on a road trip across the American West. Junior is trying to let go of her past. Mads is trying to find hers. Their long journey together will help them understand what friendship and family truly means.,1,,
5082,National Theatre Live: I’m Not Running,Drama,en,National Theatre,0,0,180,Released,2019,I’m Not Running is an explosive new play by David Hare premiering at the National Theatre and broadcast live to cinemas.  Pauline Gibson has spent her life as a doctor the inspiring leader of a local health campaign. When she crosses paths with her old boyfriend a stalwart loyalist in Labour Party politics she’s faced with an agonising decision.  What’s involved in sacrificing your private life and your piece of mind for something more than a single issue? Does she dare?,1,,
5086,Tristan und Isolde,Music,en,De Munt / La Monnaie-TEATRO COMMUNALE DI BOLOGNA,0,0,224,Released,2019,Tristan King Marke’s most loyal vassal takes the Irish princess Isolde to Cornwall to be married off to his master. During the journey Isolde uses a deadly poison in an attempt to extinguish the intense but unspoken love between her and Tristan that had arisen beforehand. Isolde’s confidante Brangäne however replaces the poison with a love potion. From that moment Tristan and Isolde become inseparably linked. Their secret love is soon betrayed to King Marke by the jealous Melot who also fatally wounds Tristan. He is brought to his island longing for one final meeting with Isolde before he dies. When she eventually comes he himself pulls open his wound and collapses in her arms. Isolde follows him dying in the most sublime ecstasy.,1,,
5092,Mia,Thriller,en,James Film Production Company,0,0,72,Released,2019,Mia get's the role of a lifetime but falling in love wasn't part of her contract. Leo their Manager must do all he can to keep the girls safe from their unstable landlord who is on the edge mentally. Will he win over her love and affection or will he have to take drastic measures to keep her in his life. Mia might have danced into the wrong house but everything happens for a reason.,1,,
5093,Uncovered,Drama-Crime-Thriller,en,ArtMattan Productions,0,0,95,Released,2019,The journalist Aluta finds herself unfolding a government conspiracy involving her father figure Frank Drake a corrupt mine magnate.,1,,
5096,Jorja Smith - Live at Glastonbury,Music,en,BBC,100,100,56,Released,2019,BRIT Award-winning singer songwriter shows her vocal prowess on the West Holts Stage.,1,,
5104,Jill-Michele Meleán: White / Latina,Comedy,en,Comedy Dynamics,0,0,62,Released,2019,Jill-Michele Melean has finally filmed her one-hour standup special. From Miami to L.A. She's half Bolivian half Irish but raised in Miami so Cuban by association. Not white enough to play the Stepford wife or Latin enough to play the gangsta but relatable to all ethnicities. From impressions to family to dating this special has her last 15 years of hilarious stories.,1,,
5112,I Wish She Would,Drama,en,Oracle Films,0,0,85,Released,2019,The interplay between a woman her betrothed and his mother leads to a shocking outcome.,1,,
5116,La compagne des morts,Drama-Fantasy-Mystery,en,Bulldog Audiovisuel-Dead Company,0,0,72,Released,2019,A painter tries to paint the portrait of his dead wife. A young woman searches for her lost sister. An optimistic girl realizes that she has no place in an inhospitable society. The candles of the three protagonists seem to fade one by one.,1,,
5121,The Ghost And The House Of Truth,Drama,en,Temple Productions,0,0,70,Released,2019,Bola Ogun is a dedicated counselor who facilitates reconciliation sessions between convicts and the victims of their crimes. When her own daughter goes missing her belief in forgiveness is tested and she decides to take matters into her own hands. This powerful film demonstrates the strength and determination of a mother's love.,1,,
5126,Plan B,Comedy-Romance,en,Alfajiri Productions,0,0,60,Released,2019,One night. A brutal break up. A drinking spree and a one night stand with a mysterious man. Few months later and pregnant Lisa Waweru a broke stylist discovers this mysterious man to be Dele Coker a successful Nigerian CEO based in Nairobi and expanding in East Africa. She and her best friend Joyce must come up with the perfect plan to have him pay his dues. This must change their lives forever!,1,,
5138,Maybe I'm Fine,Drama,en,Mother and Daughter Entertainment-Nine Yards Entertainment,0,0,98,Released,2019,The story of Sam a young girl who is tasked with helping her mother Denise divorce her deadbeat musician ex-husband Barry so she can marry her new love Jefferey.,1,,
5154,Insincere Twins,Drama-Romance,en,Romario Facey Productions,0,0,81,Released,2019,With unexpected expenses coming up and needing money to pay for tuition Grace switch lives with her wealthy successful identical twin sister Mercy. Mercy is planning on having one last weekend affair with her secret lover. Drew Mercy's loving husband never knew of his wife's identical twin. He notices a behavior change in his wife and goes to the extreme to find out the cause. When the unexpected happens Grace is forced to live a crazy double life. Which life will she choose: Her humdrum life or her sister's adventurous life being married to a successful business typhoon?,1,,
5156,Oildale,Music-Family-Drama,en,Oildale Film LLC-Another Story Productions,0,0,97,Released,2019,Homeless veterans find family as they rent rooms from an eighteen-year-old girl struggling to support her thirteen-year-old brother while discovering her voice in Americana music.,1,,
5157,La Gioconda - Opera Bruxelles,Music,en,De Munt / La Monnaie-Theatre du capitole-Warsaw’s Teatr Wielki,0,0,152,Released,2019,Conspiracies and regattas form the backdrop to the fortunes of a young singer. Harassed by a heartless spy she sacrifices everything to save the man she loves and the woman he prefers over her.  Ponchielli based his flamboyant opera on Victor Hugo’s play Angelo tyrant of Padua. An expert on Hugo director Olivier Py offers us a dream-like version of this dark Romantic tragedy presided over by sex and death. Paolo Carignani conducts an exceptional cast in the six demanding main roles.,1,,
5161,Poulenc: Dialogues des Carmélites,Drama-Music,en,The Metropolitan Opera,0,0,112,Released,2019,Yannick Nézet-Séguin leads the classic John Dexter production of Poulenc’s devastating story of faith and martyrdom. Mezzo-soprano Isabel Leonard sings the touching role of Blanche and soprano Karita Mattila a legend in her own time returns to the Met as the Prioress.,1,,
5165,Noctambulist,Horror,en,Daggervision Films,0,0,110,Released,2019,After her mothers' death Zella (Lauren Peele) descends into a world of madness. Is she merely dealing with her mothers passing in extreme measures? Or perhaps her husband Stellan (Nicholas Nazario) is helping to force the hand of fate by pushing her to an early grave? Hopefully Zella with the help of Dr. Krauss (Tim Scott) will find the answers in which she is seeking as she ventures through a series of bizarre nightmares.,1,,
5166,Rose England,Drama,en,Gina Carey Films,10000,0,79,Released,2019,The life of “Rose England” the CEO of the multi-billion dollar cosmetic company England Cosmetics. Growing up in a less affluent household Rose will soon find out just how far her avaricious mother Rita will go to change the course of their lives.,1,,
5169,Love Pain Sevdah,Drama,en,Krause Films-Red Nanule Films,0,0,90,Released,2019,Aliya must choose between love and pursuing her dreams in the U.S. Set in the beautiful backdrop of Seattle and Sarajevo this feature highlights the struggles and triumphs of second generation immigrants.,1,,
5170,The Tale Of Tsar Saltan,Music,en,Teatro Real de Madrid-De Munt / La Monnaie,0,0,157,Released,2019,Tsar Saltan marries the youngest of three sisters having heard that it is her dearest wish to present him with a heroic son and heir. Her jealous sisters and the old Aunt Barbaricha cannot bear this situation to persist and by trickery see to it that the Tsaritsa and her newborn son Gvidon are thrown into the sea. In their barrel they are washed ashore on an enchanted island where the rapidly growing tsar’s son saves a swan from the clutches of a wizard. In gratitude the swan helps Gvidon to visit his native country once again in the guise of a bumblebee. Three wishes three miracles and three bee-stings later father and son are finally able to get to know each other.,1,,
5171,Blood Cove,Horror,en,Moonlight Films,0,0,77,Released,2019,Young reporter Joanie Craven goes missing in the small town of Beansboro. Now it's up to her father and a skeptical local police detective to thwart the efforts of the villainous Blood Cove killer.,1,,
5176,House of the Gorgon,Horror,en,Gooey Film Productions,0,0,77,Released,2019,A young woman must save herself and her family when her fiancé unleashes an ancient horror.,1,,
5177,Replecan,Action-Thriller,en,Infraction Media Inc.,0,0,94,Released,2019,16 year old Valetika Romanoff wakes to find a bullet wound in her leg. She is told that she is not who or where she believes she is.,1,,
5183,Dear Mother,Romance-Drama,en,Insignia Films-Cote Ouest Audiovisuel (ABIDJAN),0,0,60,Released,2019,Paula is a successful Marketing Executive who has worked hard to achieve her glamorous life. It seems perfect but Paula has difficulties to encounter love... In a hilarious sequence of events Paula finally meets Trey the perfect guy. It all starts out like a fairy tale until Paula has to meet the other important woman of Treyˇs life; his mother. Paula’s mother in law is very wicked and doesn’ t want her son to be with Paula. The latter behaves to seduce her mother in law in vain. Things get complicated and Paula has to take a decision the one that will give a new turn to her life. Is she going to stay with Trey and suffer or is she going to leave and go back to being lonely? (by AFRO STREAM),1,33,50
5190,Men of Mercy,Thriller-Crime,en,A220 Productions,9000000,0,131,Released,2019,Seventeen year old Sinclaire Lewis relocates to the city with her recently widowed mother and younger brother in the hope of starting anew. When gangs and her own small town naivety interact it will plunge her into an abyss of drugs and crime she may not survive.,1,,
5199,Bound To The Body,Drama,en,Maverick Entertainment Group,0,0,75,Released,2019,This movie is based on a story about different things happening in each person's life. Charlie's life isn't going good because his fiance Kesha is cheating on him with his best friend. Debra is so caught up in her celebrity career that she can't focus on her kids and her babysitter/housekeeper threatens to get custody of her kids. Rachel suspects her husband is cheating on her with someone and finds out it's her best friend! Daz borrows money from Freddie the neighborhood OG and later on he has trouble paying him back!,1,,
5201,Sing to Me,Drama-Romance-Music,en,Slaney Studios,0,0,54,Released,2019,A young man named Sebastian Murphy has spent a decade moving around the country with his mother after her company went bankrupt. Now that she has found a stable job the are living in Wexford Town for six months. Sebastian has become close with Sean Gerrad who has brought him into a new group of friends but nobody knows that Sebastian has a secret. He is a fantastic musician and he is hopelessly in love with Lara but too afraid to do anything about it.,1,,
5204,Beneath the Trees,Thriller-Horror,en,Blue Magma,0,0,72,Released,2019,Against her better judgment young American student Emily agrees to a weekend camping in the English countryside with her new boyfriend Jay and his strange cousin Julia. A simple walk in the woods becomes a lethal brush with nature when Emily discovers that her new friends aren't who they seem - and her life is in danger - Beneath the Trees.,1,,
5212,Christmas in July,Family,en,Matsuno Media,0,0,99,Released,2019,Daniel is a once-famous musician running away from his talent. One of the few friends he has left is his grandmother and their special bond was always the Christmas season they both loved so much. Now it's summer and she's dying so Daniel decides to give her one last gift -- the holidays she won't live to see. He dusts off his old guitar (and his old inspiration) and sets out to bring his grandmother Christmas in July.,1,95,77
5213,Back of the Moon,Crime,en,The Bomb Shelter Film Company,0,0,95,Released,2019,28 July 1958. Badman an intellectual and the leader of the most powerful gang in Sophiatown lives life on his own terms in this crazy cosmopolitan half demolished ghetto on the edge of Johannesburg. The gorgeous Eve Msomi a torch-singer on the brink of an international career is giving her last concert in the local hall before she travels to London. Tomorrow legions of police will force the residents of Gerty street out of their homes and they will be trucked to a desolate township ten miles out of the city. Refusing to face the bleak reality of black South African life Badman has decided that he will fight to the death for his home. But fate thrusts Eve Msomi whom he has loved from a distance into his orbit. And on this night that bears this beautiful encounter Badman's gang The Vipers sensing his vulnerability turns on them both.,1,,
5221,The Wake of Light,Romance-Drama,en,Axis Pacific Filmworks,0,0,85,Released,2019,A young woman starting to lose hope while caring for her aging father and their broken down farm meets a charismatic young man on a cross country road trip who falls for her and asks her to join him. Now she has a choice to make.,1,64,
5222,1 Versus 100,Thriller-Mystery,en,Infinite Spiral,0,0,78,Released,2019,Malia an exotic dancer who was kicked out of her home for being gay finds out her father has mysteriously died. She must now confront her past and learn to live with the decisions that have led her to where she is.,1,,
5225,Landfall (1734—1987—2018),Mystery-Thriller-Drama-Horror,en,Headspace Films,25000,0,87,Released,2019,After a surveyor goes missing while working on the southern coast of England her successor begins to encounter strange phenomena. These experiences may either hold the key to this mystery or simply deepen the frontier marshland's enigmas.,1,,
5238,Karate Do,Action-Drama,en,Bauer House Films,0,0,98,Released,2019,Nicki Wright learns the meaning of acceptance after being reunited with her father. He reluctantly teaches her martial arts.,1,,
5242,Bad Ben: The Way In,Horror-Comedy,en,Nigel Bach Productions,400,0,89,Released,2019,The new owner of the home on Steelmanville Road has hired Tom Riley to go back into the home to rid it of all malevolent forces prior to moving her family in. Tom returns alone and finds himself battling nine demons.,1,,
5251,A Holiday Change,Romance,en,Stroud Entertainment,0,0,87,Released,2019,What better time for change than the Holidays? Crystal is raising her seventeen year old son by herself and along the way they experience a few bumps in the road. A Holiday Change is a story about forgiving changing and most of all sharing the true meaning of love that the holiday season brings.,1,,
5255,The Mermaid’s Curse,Drama-Horror,en,ITN Distribution-ChampDog Films,0,0,90,Released,2019,A young reporter falls in love with a seductive sultry young woman he meets on the beach. The more he falls for her the more he will learn the dangers of falling in love with a siren.,1,,
5259,Em Rusciano: Rage and Rainbows,Comedy-Music,en,Network Ten,0,0,59,Released,2019,"Em Rusciano's 2019 comedy and music special filmed as part of her ""Rage and Rainbows"" tour. Originally aired on Dec. 9 2019 on Network 10 in Australia. In the special Em is finally giving voice to that gnawing rage we all try to hide. It is more than a show. It's a festival for anyone who's felt fed-up and exhausted but still maintains a passion for sequins.",1,,
5261,"...bitch, company...",Drama,en,9A5 Cine Crew,0,0,66,Released,2019,"Luna is recently separated but nobody knows very well if this is the case. His company is his dachshund. In the first scene Luna listens to her brother talking on the phone about her saying that she didn't treat her ex-partner well because he's a great guy and she must have done something for that great person to suddenly leave her. ""Look do me a favor I'm too old to listen to the advice of fourth-rate magazines and I don't need anyone to tell me what I have to do much less come save me"" she tells him when he hangs up the call. . Thus begins the journey of Luna her dog and loneliness at night in the city.",1,,
5274,Juliette Burton: Defined,Comedy,en,NextUp,0,0,59,Released,2019,She. Is. Not. Easily. Defined. How would YOU categorise yourself in just five words? Enjoy some comedic therapy as Juliette Burton takes you on her journey of self discovery (and mental health recovery) in asking: why can't we be everything at once? Whether you're a pessimistic optimist an introverted extrovert or a successful failure there's laughs for all in this narrative show with heart.,1,,
5275,Elodie,Drama-Crime-Thriller,en,Black Box Films LLC,0,0,95,Released,2019,A playwright is led into the world of her own story when one of her fictional characters seeks her help in a kidnapping incident.,1,67,
5279,Pipeline,Drama,en,BroadwayHD-Lincoln Center for the Performing Arts,0,0,85,Released,2019,Nya an inner-city public high school teacher is committed to her students but desperate to give her only son Omari opportunities they’ll never have. When a controversial incident at his upstate private school threatens to get him expelled Nya must confront his rage and her own choices as a parent. But will she be able to reach him before a world beyond her control pulls him away?,1,,
5280,A Music Story,Music,en,Fundament Film Stockholm AB,0,0,80,Released,2019,11-year-old Moa loves to sing and dreams of becoming a musician like her father pianist Anton. But what should a musician do to survive in the digital era? When Anton gets fired from TV Moa suggests that he can write a musical. Moa herself decides against her father's will to register for a songwriting competition. But can she manage to compose her music in secret?,1,,
5281,Resilience and the Lost Gems,Adventure-Action,en,AOE Media,0,0,90,Released,2019,"Eleven-year-old adventurer ""Rizzy"" O' Neal (AKA Resilience) is separated from her family while in pursuit of a mysterious local legend.  Using only her training and the gear on her back Rizzy races against time the elements and the deadly dangers of the desert to save herself her family as well as history.",1,,
5286,Island Of Dreams,Drama,en,HBO Asia,0,0,58,Released,2019,Dreaming of a brighter future for her family a mother who works as a domestic helper in Manila returns home to confront unforeseen changes in her life.,1,,
5293,Fat Guy with a Shotgun,Horror-Drama,en,Growth Media Productions,0,0,97,Released,2019,When a young girl is kidnapped by forces of evil only an escaped convict can save her...and prevent the apocalypse.,1,,
5296,The Worry Doll,Crime-Drama-Mystery-Thriller,en,Living Proof Pictures,4000,0,111,Released,2019,After a series of unexplainable night terrors Tess (Syd Stauffer) becomes obsessed with finding her estranged sister Janie (Karisa Hope). Tess and her best friend Ashlyn (Kate Huges) enlist her sister's ex girlfriend Tick-Tick (Jenna McBreen) to help search for her in the drug underworld.,1,,
5301,Diamond in the Rough,Drama,en,Keep It Moving Productions,0,0,95,Released,2019,Michelle a young teen in Colorado loses her faith amidst extreme hardships and brief homelessness. With a mother battling drug and alcohol addiction since she was little and war veteran father battling extreme PTSD violence and dysfunction are the norm. But with a grandmother strong in her faith and new friendships at school that break down walls Michelle begins to realize that sometimes hardships often prepare ordinary people for an extraordinary destiny.,1,,
5303,Genomorph,Horror,en,Hydra Entertainment-Mindspath Media,0,0,93,Released,2019,A small Midwestern town is turned upside down as its local sheriff finds himself hunting for a missing young man. The young mans wife is at the mercy of her community and its law enforcement to help her find him and in the process it seems the body count is rising throughout the hunt. The young man finds himself in a state of amnesia and can't recall who he is and how he got where he is. As he tries to discover his own identity he discovers strange things are happening to him and he can not control an evil that seems to be growing ever so rapidly inside him. As the horror that has hit this quiet little community has grown into something that even the sheriff and his people can't seem to stop - the terror seems to be leaving nothing but death in its wake.,1,,
5304,"Saving You, Saving Me",Drama-Thriller,en,Little Nap Productions-TJet Productions,70000,0,79,Released,2019,Amber is a young woman gripped by despair and thinks her life is pointless. What she doesn't know (but will soon discover) is that she's needed by a secret society of vampires who have discovered that Amber is the key to their survival.,1,,
5308,Go to Hell and Turn Left,Comedy,en,Marguery Films,300000,0,80,Released,2019,Turning to alcoholism following his wife's death a deaf painter is very confused when he finds her alive two years later.,1,,
5323,Radio Silence,Thriller-TV Movie,en,Incendo Productions,0,0,90,Released,2019,Relationship Therapist Dr. Jill Peterman had the highest-rated call-in radio show when her world was pulled out from under her following the on-air suicide of a female caller named Alexis. Shaken to her core Dr. Jill walked away from her show vowing she would never go back. That is until Stuart the station's General Manager pleads with her to reboot the show in an effort to bring followers back to the station. Still haunted by what happened Jill agrees to help her friend out and believes this will be the perfect remedy to put her year-long anxiety to rest. As Jill starts to settle back into her show mysterious call-ins start happening forcing her to believe there could be a copy-cat out there. What Jill begins to uncover is a web of secrets and lies stemming from the mysterious voice she has come to know as Alexis.,1,,
5326,Lillith,Horror,en,Ritterhaus Productions,170000,0,93,Released,2019,After catching her boyfriend cheating Jenna turns to impractical means of getting revenge; her vengeance comes in the form of Lillith who is bloodthirsty.,1,,
5329,Renovation of the Heart,Romance,en,Mapelle Films,0,0,84,Released,2019,When the Dovers find themselves in financial jeopardy they have to sell the house Anne's parents left her. The only way to get rid of the house is to fix it up but things don't go exactly as planned.,1,,
5330,Mommy's Little Princess,Drama-TV Movie,en,Reel One Entertainment,0,0,85,Released,2019,After living with her drug-addicted mother 10-year-old Lizzy's adopted by career woman Juliana and her boyfriend Greg. Julianna buys Lizzy an online genetics test and they discover that Lizzy's related to a royal German family but as Lizzy's fascination with being a princess grows the girl begins to lose her sanity blurring fantasy & reality.,1,,
5331,A Brand New Kitchen,Drama-Romance,en,St. Michael Movies,0,0,90,Released,2019,Peter is a successful kitchen contractor with a seemingly idyllic family. But when his long-lost high school sweetheart Annalyn calls him to remodel her kitchen it starts a chain reaction of temptation and revelation that threatens to destroy both their marriages. Does Annalyn really want a brand new kitchen or is it a different husband she’s angling for? As things spiral out of control what will they choose the second time around?,1,,
5332,His Deadly Affair,Thriller-Crime-TV Movie,en,Lifetime-Nasser Entertainment Group,0,0,92,Released,2019,Violinist Danielle Turner returns to her hometown for her final show of the tour. While home she sets out to repair her relationship with her sister Heidi but Danielle’s dream boyfriend James the Conductor of the Orchestra has a dangerous and obsessive wife who is waiting to extract her vengeance on Danielle.,1,,
5333,After She Wakes,Horror-Thriller,en,Gravitas Ventures,0,0,78,Released,2019,After tragic death of her baby son a narcoleptic mother with young daughter suffers from terrifying sleep disruptions as they try to deal with ongoing pain and grief. They begin experiencing different episodes of parasomnia including night terrors and sleep paralysis leaving them unable to move and only able to witness horrific visions. These nightmares become too disturbing as they create a rift in their own realities causing the mother to believe someone or something is watching her sleep every night. Soon the terrifying visions from their dreams begin to manifest into a sinister reality leaving the mother vulnerable.,1,,
5334,From the Dead,Animation-Drama-Horror,en,Border Town Pictures-From the Dead Pictures-UFO Pictures,0,0,80,Released,2019,After Janie accidentally murders her husband during disputed infidelity over a stripper her husband's brother introduces her to an Aztec spell that resurrects him from the dead; Unfortunately he returns to take revenge.,1,,
5338,The Devil Has a Name,Drama-Comedy-Thriller,en,True Navigator Media-Four Horsemen Films-StoryBoard Media,0,0,97,Released,2019,An oil baron and a farmer standoff after the water on his farm is poisoned by her company.,1,35,39
5340,Them That Follow,Thriller,en,Amasia Entertainment-G-BASE,0,0,98,Released,2019,A Pentecostal pastor Lemuel Childs and his believers handle venomous snakes to prove themselves before God. Lemuel’s daughter Mara holds a secret that threatens to tear the church apart: her romantic past with a nonbeliever Augie. As Mara’s wedding to a devoted follower looms she must decide whether or not to trust the steely matriarch of their community Hope with her heart and life at stake.,1,59,45
5344,The Evil Down the Street,Horror-Thriller-Drama,en,CRA Entertainment,0,0,97,Released,2019,The Ryan family moves into their new dream home having no idea their new home is possessed by a demon. Katie Ryan becomes tormented by the demon and begins to terrorize her family. A Paranormal Horror Thriller inspired by true events.,1,,63
5347,Killer Contractor,Thriller-TV Movie,en,Maple Island Films-Lifetime Television,0,0,84,Released,2019,Kerry and her daughter Ella try to settle the estate of her late father however the contractor they hire brings with him a series of lethal mishaps.,1,,
5362,We Had It Coming,Drama,en,Reprise Films-Fairmount Films,0,0,85,Released,2019,Anna looks for revenge against a pimp for her young sister death's while working out a complicated relationship with her lover.,1,100,
5365,Winter Castle,Romance-TV Movie,en,Johnson Production Group,0,0,90,Released,2019,When Jenny attends her sister’s winter wedding at an ice hotel her heart melts over the best man the problem is he unexpectedly brings a “plus one” seemingly dashing her hopes for a wintery romance.,1,,0
5371,Mickey and the Bear,Drama,en,Thick Media-Shorelight Pictures,0,0,90,Released,2019,In Anaconda Montana a strong-willed teenage girl navigates a loving but volatile relationship with her veteran father. In a desperate search for independence and her own identity she risks family heartbreak and her standing in the only place she can call home.,1,100,75
5375,A Christmas Winter Song,Comedy-TV Movie,en,MarVista Entertainment-Almost Never Films,0,0,90,Released,2019,Clio befriends Fred a homeless former jazz singer down on his luck. They form a special bond over music and Clio having just lost her own father helps Fred reconnect with his own daughter just in time for Christmas.,1,,80
